"gamma","M","seed","M.label","error","num_redo_all","num_redo_none","mle_pois","mle_pois_bc","mle_negbin","mle_gamma","lrt_stat"
0,2,240,"(30, 60, 90)",0,0,0,1.01503480787006,1.0137387643256,1.01503480787006,0,0
0.2,2,240,"(30, 60, 90)",0,0,0,1.00891647901383,1.00766257922547,1.00891647901383,0,0
1,2,240,"(30, 60, 90)",0,0,0,0.869102777280754,0.868521716836944,0.868889321262088,2.64186190270532e-05,1.6373303878936e-05
4,2,240,"(30, 60, 90)",0,0,0,0.771303410627253,0.771238059246657,0.992774857265516,4.28944093160775,0.708745691039894
0,1,241,"(6, 12, 18)",0,0,0,0.898253750770583,0.894779237316799,0.898253750770583,0,0
0.2,1,241,"(6, 12, 18)",0,0,0,1.19524663085024,1.18487117034674,1.19524663085024,0,0
1,1,241,"(6, 12, 18)",0,0,0,1.03262173268633,1.02531750591727,1.03262173268633,0,0
4,1,241,"(6, 12, 18)",0,0,0,0.691571839695274,0.692369456298748,1.25069275356171,4.75887721389094,0.849519675346329
0,2,241,"(30, 60, 90)",0,0,0,0.879974172216592,0.879333963070251,0.879974172216592,0,0
0.2,2,241,"(30, 60, 90)",0,0,0,1.09112333165848,1.08949988285289,1.09112333165848,0,0
1,2,241,"(30, 60, 90)",0,0,0,0.98997073945445,0.988800073462609,1.24347953230549,2.93997861419629,0.717659759846811
4,2,241,"(30, 60, 90)",0,0,0,0.891319886056268,0.890619943566843,1.32298258244839,5.51428211569195,1.81730891948314
0,1,242,"(6, 12, 18)",0,0,0,1.10974068958785,1.10106487178766,1.18502253267546,0.654352540011521,0.0239401899413565
0.2,1,242,"(6, 12, 18)",0,0,0,0.906049207933893,0.900433244055557,0.906049207933893,0,0
1,1,242,"(6, 12, 18)",0,0,0,0.729180432379458,0.72958399772103,0.729180432379458,0,0
4,1,242,"(6, 12, 18)",0,0,0,0.840554186758629,0.838479212738641,2.92026956733911,14.4331883251757,2.43883558938725
0,2,242,"(30, 60, 90)",0,0,0,1.11151372769007,1.1098068464682,1.27797975042232,1.67422495471427,0.411130730435389
0.2,2,242,"(30, 60, 90)",0,0,0,1.00511997868282,1.00389598465822,1.00511997868282,0,0
1,2,242,"(30, 60, 90)",0,0,0,0.935269871188383,0.934360656174916,0.974432687881096,0.563178384944272,0.0298420757985696
4,2,242,"(30, 60, 90)",0,0,0,0.936038377157544,0.935122791994217,3.5575861046274,15.1189705426386,7.80772326611054
0,1,243,"(6, 12, 18)",0,0,0,0.896839190066619,0.892414432354668,0.933672131751315,0.471038820360971,0.00435455498654846
0.2,1,243,"(6, 12, 18)",0,0,0,0.771614419367474,0.76947372188971,0.771614419367474,0,0
1,1,243,"(6, 12, 18)",0,0,0,0.848790403076086,0.844027936928558,0.848790403076086,0,0
4,1,243,"(6, 12, 18)",0,0,0,0.595436319970069,0.600097798374528,0.671590808969746,2.20262955356249,0.0330682258149011
0,2,243,"(30, 60, 90)",0,0,0,1.11282175378323,1.1111034756922,1.36809998783356,2.43752348063306,0.740330747235475
0.2,2,243,"(30, 60, 90)",0,0,0,1.00416696760493,1.00293627251868,1.00416696760493,0,0
1,2,243,"(30, 60, 90)",0,0,0,0.935400317592148,0.934493146519017,1.39694472256225,5.57813030681205,1.86566919731854
4,2,243,"(30, 60, 90)",0,0,0,0.829531513156698,0.829149365738545,1.21184819610567,5.60236913157567,1.67262429702123
0,1,244,"(6, 12, 18)",0,0,0,1.10588477657952,1.09727219698476,1.10588477657952,0,0
0.2,1,244,"(6, 12, 18)",0,0,0,0.805111528314292,0.803251218573775,0.805111528314292,0,0
1,1,244,"(6, 12, 18)",0,0,0,0.97278491772635,0.967154190328839,0.97278491772635,0,0
4,1,244,"(6, 12, 18)",0,0,0,0.585969496108165,0.590192357783912,90.1631917881399,50.0312201877434,2.8465603843388
0,2,244,"(30, 60, 90)",0,0,0,0.838741461217899,0.838309375128921,0.838741461217899,0,0
0.2,2,244,"(30, 60, 90)",0,0,0,0.985932580670908,0.984785222705847,1.40826551753931,4.483676284123,1.62497544882785
1,2,244,"(30, 60, 90)",0,0,0,0.906831890764284,0.906060325477845,0.906831890764284,0,0
4,2,244,"(30, 60, 90)",0,0,0,0.803274730989885,0.803037488195479,1.00710592693392,3.73625454173373,0.652555367527384
0,1,245,"(6, 12, 18)",0,0,0,1.01716555883967,1.01055826584867,1.28015253001923,2.30617489192482,0.208579245794567
0.2,1,245,"(6, 12, 18)",0,0,0,0.906199081439712,0.9021656806775,0.906199081439712,0,0
1,1,245,"(6, 12, 18)",0,0,0,0.974873280539555,0.968340092939701,64.2122354816522,22.7269121853564,3.98778064728893
4,1,245,"(6, 12, 18)",0,0,0,0.911348792629995,0.906960700918655,1.02430408552914,1.15807749472405,0.0214261830919042
0,2,245,"(30, 60, 90)",0,0,0,0.974990644951426,0.97388032685111,1.85274067005745,7.269036762446,3.31789497125965
0.2,2,245,"(30, 60, 90)",0,0,0,0.880183227219701,0.879538673001719,0.880183227219701,0,0
1,2,245,"(30, 60, 90)",0,0,0,0.898570212953614,0.89784533611601,0.898570212953614,0,0
4,2,245,"(30, 60, 90)",0,0,0,0.742175265710005,0.742274425897867,0.742175265710005,0,0
0,1,246,"(6, 12, 18)",0,0,0,1.04671373010326,1.03940511797701,1.04671373010326,0,0
0.2,1,246,"(6, 12, 18)",0,0,0,0.608084949927224,0.609992693955067,0.745946241621951,3.02177243802318,0.119232354787982
1,1,246,"(6, 12, 18)",0,0,0,1.02887193402288,1.02211717218235,1.37483478882925,3.18935297427905,0.319236810150841
4,1,246,"(6, 12, 18)",0,0,0,1.11705451784031,1.10813232829006,1.11705451784031,0,0
0,2,246,"(30, 60, 90)",0,0,0,0.995270224785452,0.994088443907112,1.1346600746723,1.76369625985133,0.248783090457437
0.2,2,246,"(30, 60, 90)",0,0,0,0.921273713780877,0.920424393990432,1.55274252886685,6.77959769129074,2.68391327035374
1,2,246,"(30, 60, 90)",0,0,0,0.796042475768391,0.795843138497208,0.91911962079291,2.3689250724291,0.271947754622033
4,2,246,"(30, 60, 90)",0,0,0,0.779107623072029,0.778995973433816,1.09656370357913,5.59067421672737,1.39225610985613
0,1,247,"(6, 12, 18)",0,0,0,0.922373051379385,0.917255763785895,1.11190724524159,1.88299602665943,0.0689598387147328
0.2,1,247,"(6, 12, 18)",0,0,0,1.03066904474202,1.02284980413023,3.30238646930953,9.71586867239928,1.80104377120776
1,1,247,"(6, 12, 18)",0,0,0,0.916586714335988,0.911585113404095,6.67453235715164,13.9686835791995,3.25490482858365
4,1,247,"(6, 12, 18)",0,0,0,1.00789960912543,1.0008998202858,1.21120263674323,2.01924801841475,0.0893824151762601
0,2,247,"(30, 60, 90)",0,0,0,1.00695162499582,1.00571062317322,1.4114438188817,4.28549290372805,1.43972045912892
0.2,2,247,"(30, 60, 90)",0,0,0,0.952374034783014,0.95139306529255,0.952374034783014,0,0
1,2,247,"(30, 60, 90)",0,0,0,0.931218540228427,0.930332955185526,0.931218540228427,0,0
4,2,247,"(30, 60, 90)",0,0,0,0.795619906452767,0.795407165878095,1.55582821458391,10.131364182204,3.41321163575594
0,1,248,"(6, 12, 18)",0,0,0,0.789635020491979,0.78623433482191,59.153401397431,32.9341350859343,3.11300446355813
0.2,1,248,"(6, 12, 18)",0,0,0,0.744997844545681,0.744843952278534,0.744997844545681,0,0
1,1,248,"(6, 12, 18)",0,0,0,1.05014808671524,1.04268869042112,3.16659117960234,9.43786898553545,1.72172611218383
4,1,248,"(6, 12, 18)",0,0,0,0.758487538143827,0.758804244926211,0.758487538143827,0,0
0,2,248,"(30, 60, 90)",0,0,0,0.860505948026249,0.859976603464037,0.860505948026249,0,0
0.2,2,248,"(30, 60, 90)",0,0,0,1.05128038334782,1.049843783642,1.09099906135912,0.477314407737774,0.0239398717651511
1,2,248,"(30, 60, 90)",0,0,0,1.03004864058733,1.02870069675428,1.12807482437299,1.1565337339862,0.151267534190538
4,2,248,"(30, 60, 90)",0,0,0,0.811797354054999,0.81150331597504,0.900800333723991,1.69281191551438,0.127121267272514
0,1,249,"(6, 12, 18)",0,0,0,0.858204190951522,0.855445395291885,0.858204190951522,0,0
0.2,1,249,"(6, 12, 18)",0,0,0,0.84679020219513,0.843533304685535,1.88596297746487,9.12896935074406,0.983776545681593
1,1,249,"(6, 12, 18)",0,0,0,0.897083577422757,0.892573487960763,0.897083577422757,0,0
4,1,249,"(6, 12, 18)",0,0,0,0.732469291229101,0.732277369286863,0.732469291229101,0,0
0,2,249,"(30, 60, 90)",0,0,0,0.957419905459607,0.95641662834738,0.957419905459607,0,0
0.2,2,249,"(30, 60, 90)",0,0,0,0.898146670897467,0.897420781949589,0.898341624543267,2.45421278262166e-05,2.26130052851659e-05
1,2,249,"(30, 60, 90)",0,0,0,0.939123186491456,0.938194538914171,0.939123186491456,0,0
4,2,249,"(30, 60, 90)",0,0,0,0.803306147936587,0.803051896911407,2.01599330658718,13.2495625180787,5.49237502013762
0,1,250,"(6, 12, 18)",0,0,0,1.64423058685901,1.62420027346445,2.97162753445766,3.90804619729725,0.973258027846725
0.2,1,250,"(6, 12, 18)",0,0,0,1.09041779725786,1.0822442191807,1.39667902212531,2.60246590805962,0.149225546835481
1,1,250,"(6, 12, 18)",0,0,0,0.981399564310161,0.975491256222266,1.5172711990383,3.65718712493372,0.347194656303714
4,1,250,"(6, 12, 18)",0,0,0,0.786333534863199,0.785859044554419,0.977286482306917,2.96390031527873,0.0636256476597339
0,2,250,"(30, 60, 90)",0,0,0,1.18893637592797,1.18689028172911,1.44718966074832,2.15690734955208,0.60953675382234
0.2,2,250,"(30, 60, 90)",0,0,0,1.00388214715122,1.00264970111774,1.20296776683795,2.33547575915109,0.613077751227138
1,2,250,"(30, 60, 90)",0,0,0,0.916586078869432,0.915776105407185,0.942212034825696,0.401553241565328,0.0114553506366519
4,2,250,"(30, 60, 90)",0,0,0,0.888416181962829,0.887734737347224,3.05181029441395,16.4230683805509,8.87099362801314
0,1,251,"(6, 12, 18)",0,0,0,1.36961634198565,1.35514223501368,1.36961634198565,0,0
0.2,1,251,"(6, 12, 18)",0,0,0,1.01739189842108,1.01065422009781,1.01739189842108,0,0
1,1,251,"(6, 12, 18)",0,0,0,1.07221455451441,1.06426863209217,1.23113985717639,1.40949942406053,0.0832994820277122
4,1,251,"(6, 12, 18)",0,0,0,0.682848367391542,0.68386930209796,1.48571851197003,7.88495099652657,1.20344242608061
0,2,251,"(30, 60, 90)",0,0,0,1.02063816129952,1.0193398142028,1.12275681089563,1.24985064193033,0.125273669282478
0.2,2,251,"(30, 60, 90)",0,0,0,0.959009298751755,0.957991839306777,0.959009298751755,0,0
1,2,251,"(30, 60, 90)",0,0,0,0.929736218946079,0.928856829701238,0.929736218946079,0,0
4,2,251,"(30, 60, 90)",0,0,0,0.851056199884937,0.850559339177153,0.850938132578305,3.99227880356585e-05,8.83146526575729e-06
0,1,252,"(6, 12, 18)",0,0,0,1.02811000270848,1.0204417116398,1.08997393401789,0.634629396618811,0.00935042963664046
0.2,1,252,"(6, 12, 18)",0,0,0,0.854162735209552,0.851041641353736,0.854162735209552,0,0
1,1,252,"(6, 12, 18)",0,0,0,1.13794106068754,1.12878150399767,9.07020774404353,18.3824582251599,3.05753473379627
4,1,252,"(6, 12, 18)",0,0,0,0.726082613787414,0.726051469490017,1.11486902652788,6.01173477959322,0.19354880739931
0,2,252,"(30, 60, 90)",0,0,0,0.977671973177309,0.976552133751526,0.977671973177309,0,0
0.2,2,252,"(30, 60, 90)",0,0,0,1.00671793101233,1.0054798647402,1.00671793101233,0,0
1,2,252,"(30, 60, 90)",0,0,0,0.986122083654731,0.984973558948429,0.986122083654731,0,0
4,2,252,"(30, 60, 90)",0,0,0,0.853924802612043,0.853422980146632,0.853924802612043,0,0
0,1,253,"(6, 12, 18)",0,0,0,1.06603959224896,1.05835107139458,1.06603959224896,0,0
0.2,1,253,"(6, 12, 18)",0,0,0,1.11109854026252,1.10239446836249,1.11109664488103,6.46454655626137e-06,4.7509445266769e-09
1,1,253,"(6, 12, 18)",0,0,0,0.667546697924734,0.670436724506138,4.26858485566867,23.7648128265596,2.1824358134316
4,1,253,"(6, 12, 18)",0,0,0,1.06094965602409,1.05334106152196,1.65405209619771,4.07764642812301,0.534209768673236
0,2,253,"(30, 60, 90)",0,0,0,0.938010003463224,0.937095787975174,0.974286720013048,0.53774892212071,0.0216955010914717
0.2,2,253,"(30, 60, 90)",0,0,0,0.98324312997757,0.982106310658079,0.98324312997757,0,0
1,2,253,"(30, 60, 90)",0,0,0,1.0019476596351,1.00072387742491,1.12249237491085,1.48239190818705,0.195159493056281
4,2,253,"(30, 60, 90)",0,0,0,0.780405038751525,0.780275994774327,1.36467459892348,8.90759087422208,2.800742504911
0,1,254,"(6, 12, 18)",0,0,0,0.780030140981866,0.778509383911107,0.883736778024348,1.66776779267667,0.0375248759445128
0.2,1,254,"(6, 12, 18)",0,0,0,0.844698417218826,0.841468138878739,1.01920638599696,2.34209074222538,0.0946008501462359
1,1,254,"(6, 12, 18)",0,0,0,0.971552174727298,0.965245907874962,1.13721993999942,1.63945996733109,0.0786313476913847
4,1,254,"(6, 12, 18)",0,0,0,0.882126374211434,0.877174425351388,1.86530698052084,7.92632724192398,1.13271914662056
0,2,254,"(30, 60, 90)",0,0,0,1.05225719757741,1.05081280234029,1.05225719757741,0,0
0.2,2,254,"(30, 60, 90)",0,0,0,0.945210868399388,0.944255987569725,1.5705014083202,6.90501455784135,3.39073757105029
1,2,254,"(30, 60, 90)",0,0,0,0.876524368420847,0.875909130205636,1.04945342720007,2.64984627393783,0.490664158106938
4,2,254,"(30, 60, 90)",0,0,0,0.864345728141315,0.86379094327081,0.864345728141315,0,0
0,1,255,"(6, 12, 18)",0,0,0,0.937620603267365,0.932886418125878,0.937620603267365,0,0
0.2,1,255,"(6, 12, 18)",0,0,0,1.13790805808305,1.12879339343183,2.9987574196916,9.8716229497831,1.19319316129116
1,1,255,"(6, 12, 18)",0,0,0,1.15501195868976,1.14447511761209,1.15501195868976,0,0
4,1,255,"(6, 12, 18)",0,0,0,0.826747868735792,0.82519346302439,0.942792454862123,1.84138997750354,0.0270129425137213
0,2,255,"(30, 60, 90)",0,0,0,0.861994084986187,0.86144480591668,0.861994084986187,0,0
0.2,2,255,"(30, 60, 90)",0,0,0,1.02262131929947,1.02130793460939,1.2287000620169,2.38536913285648,0.478585751774744
1,2,255,"(30, 60, 90)",0,0,0,0.925045181189427,0.924196578673872,0.925045181189427,0,0
4,2,255,"(30, 60, 90)",0,0,0,0.881292805929269,0.880650685132241,0.881292805929269,0,0
0,1,256,"(6, 12, 18)",0,0,0,0.932968895540931,0.927473230127213,10.529094389869,18.6618510183151,3.2703309670145
0.2,1,256,"(6, 12, 18)",0,0,0,0.710601973767505,0.710901938362171,413.430686665061,42.7701727397086,5.53030932077746
1,1,256,"(6, 12, 18)",0,0,0,1.02899255158887,1.02190381436281,1.57743409139245,3.75500920827301,0.208663020957061
4,1,256,"(6, 12, 18)",0,0,0,0.989783368847242,0.984073265148794,0.989783368847242,0,0
0,2,256,"(30, 60, 90)",0,0,0,1.00386636445838,1.00263029211069,1.08705598598608,1.01469227761687,0.112853278618331
0.2,2,256,"(30, 60, 90)",0,0,0,1.02359108840771,1.02226541911457,1.02359108840771,0,0
1,2,256,"(30, 60, 90)",0,0,0,0.924103132101776,0.923255843590812,1.69256896688736,8.30346906038177,4.3788570271513
4,2,256,"(30, 60, 90)",0,0,0,0.851070118421217,0.850573703996367,0.851070118421217,0,0
0,1,257,"(6, 12, 18)",0,0,0,0.993962496349169,0.987063813427862,0.993962496349169,0,0
0.2,1,257,"(6, 12, 18)",0,0,0,1.05052492734657,1.04303869850521,1.05052492734657,0,0
1,1,257,"(6, 12, 18)",0,0,0,1.01324684905076,1.006698027713,1.1263125156624,1.17887229610299,0.0360047767586593
4,1,257,"(6, 12, 18)",0,0,0,0.62676719146233,0.628688567906293,0.62676719146233,0,0
0,2,257,"(30, 60, 90)",0,0,0,1.13607206902167,1.13425379192695,1.13607206902167,0,0
0.2,2,257,"(30, 60, 90)",0,0,0,0.927856727335242,0.926988411431242,1.03163710386561,1.49010810077836,0.195665491783757
1,2,257,"(30, 60, 90)",0,0,0,0.924160436454259,0.923302974574431,0.924160436454259,0,0
4,2,257,"(30, 60, 90)",0,0,0,0.838597009448028,0.838176483053895,1.20709482285486,5.65469411505538,1.66722113292872
0,1,258,"(6, 12, 18)",0,0,0,1.16271662211052,1.1527387728649,1.16271662211052,0,0
0.2,1,258,"(6, 12, 18)",0,0,0,1.03866854955023,1.0314965345566,1.45580843736846,3.39738013547503,0.254089617873802
1,1,258,"(6, 12, 18)",0,0,0,1.32940198267616,1.31584647854749,1.32940198267616,0,0
4,1,258,"(6, 12, 18)",0,0,0,0.790516408047473,0.790275058034227,0.790516408047473,0,0
0,2,258,"(30, 60, 90)",0,0,0,0.995630171832318,0.994442017890362,0.995630171832318,0,0
0.2,2,258,"(30, 60, 90)",0,0,0,0.926427080785138,0.925563782704903,0.926427080785138,0,0
1,2,258,"(30, 60, 90)",0,0,0,0.922572325492555,0.921734185629622,1.0256828306696,1.5365496129375,0.167729805960562
4,2,258,"(30, 60, 90)",0,0,0,0.723655288431067,0.72384965108063,1.17988518023985,8.45972077294763,2.22420374469573
0,1,259,"(6, 12, 18)",0,0,0,1.12193697040876,1.11282443463015,1.23386366303741,0.876686845341504,0.0354843821467057
0.2,1,259,"(6, 12, 18)",0,0,0,0.897834244573932,0.893462591050348,2.09684603060309,9.56870710723367,1.53456569325934
1,1,259,"(6, 12, 18)",0,0,0,0.559924267013414,0.563859710100555,1.44821378578223,11.520845133144,1.43315786468025
4,1,259,"(6, 12, 18)",0,0,0,0.766301338322909,0.766247249661888,1.61206498332274,9.18034981561897,0.798485198712996
0,2,259,"(30, 60, 90)",0,0,0,1.06012013278458,1.05863381972115,1.18964748864588,1.43877190668757,0.214502132220787
0.2,2,259,"(30, 60, 90)",0,0,0,0.945218292185221,0.944259454789296,1.09363697716583,1.99699900410964,0.292465159878475
1,2,259,"(30, 60, 90)",0,0,0,1.06407441424957,1.06255579615632,1.06407441424957,0,0
4,2,259,"(30, 60, 90)",0,0,0,0.795019885161247,0.794805884802155,1.0822375276814,4.71465201782349,0.999716558563932
0,1,260,"(6, 12, 18)",0,0,0,0.795511439841178,0.794438019676498,0.795511439841178,0,0
0.2,1,260,"(6, 12, 18)",0,0,0,0.951917577546054,0.945750264709858,1.08540045751914,1.20766924096513,0.0903918922610103
1,1,260,"(6, 12, 18)",0,0,0,0.935437138455671,0.930798377326993,0.935437138455671,0,0
4,1,260,"(6, 12, 18)",0,0,0,0.84633082145745,0.84368316588054,0.84633082145745,0,0
0,2,260,"(30, 60, 90)",0,0,0,0.982047340476297,0.980927740089689,1.04408251537096,0.838140042403865,0.0715125096860447
0.2,2,260,"(30, 60, 90)",0,0,0,0.82327249470171,0.822930529046109,0.82327249470171,0,0
1,2,260,"(30, 60, 90)",0,0,0,0.918118731820162,0.91729013579621,1.6178737506683,7.63256119347686,3.53036706475086
4,2,260,"(30, 60, 90)",0,0,0,0.783819609578579,0.78366958250639,0.990904768363993,3.77671977949339,0.867203557200355
0,1,261,"(6, 12, 18)",0,0,0,1.24369378031593,1.23110696865104,2558.31292068252,38.743540424615,8.69991121287657
0.2,1,261,"(6, 12, 18)",0,0,0,0.989203248794793,0.982412392594478,1.13058577946744,1.29794479075635,0.0671863463636271
1,1,261,"(6, 12, 18)",0,0,0,1.01206951875436,1.00551265933057,1.01206951875436,0,0
4,1,261,"(6, 12, 18)",0,0,0,0.814248490256104,0.812670643501078,4.94611864242957,20.8962045881171,3.28460535854737
0,2,261,"(30, 60, 90)",0,0,0,1.13572234395595,1.13390149795207,1.22089181460294,0.841345439316566,0.101211262340257
0.2,2,261,"(30, 60, 90)",0,0,0,1.00728865067678,1.00603701170427,1.31675902282228,3.3692499678919,0.983564555235716
1,2,261,"(30, 60, 90)",0,0,0,0.947287242374338,0.946329408634023,0.947287242374338,0,0
4,2,261,"(30, 60, 90)",0,0,0,0.834192459480732,0.833795365661739,1.0177782939134,3.17541892453704,0.537477260817468
0,1,262,"(6, 12, 18)",0,0,0,1.03011072919116,1.02219533869835,1.03011072919116,0,0
0.2,1,262,"(6, 12, 18)",0,0,0,0.797846341389467,0.795825468488925,0.797846341389467,0,0
1,1,262,"(6, 12, 18)",0,0,0,1.032814227007,1.02488128307508,1.11328565633796,0.715539728776633,0.0155774834462932
4,1,262,"(6, 12, 18)",0,0,0,0.853281027774092,0.849882328803757,0.853281027774092,0,0
0,2,262,"(30, 60, 90)",0,0,0,0.873662010195758,0.873053161826507,0.873662010195758,0,0
0.2,2,262,"(30, 60, 90)",0,0,0,1.08431672025922,1.08272948784657,1.21479733327844,1.38832252377045,0.226938264080673
1,2,262,"(30, 60, 90)",0,0,0,0.952092162907996,0.951110337056357,0.952092162907996,0,0
4,2,262,"(30, 60, 90)",0,0,0,0.747508044101582,0.747570094749964,2.18615745633644,16.5205158649697,7.46666202846097
0,1,263,"(6, 12, 18)",0,0,0,1.02105387077388,1.0144262443676,1.02105387077388,0,0
0.2,1,263,"(6, 12, 18)",0,0,0,1.02100913633671,1.0134431030139,1.02100913633671,0,0
1,1,263,"(6, 12, 18)",0,0,0,0.828896097582789,0.827269084371276,0.828896097582789,0,0
4,1,263,"(6, 12, 18)",0,0,0,0.583655119614619,0.587120577274458,0.583655119614619,0,0
0,2,263,"(30, 60, 90)",0,0,0,0.916951008808689,0.916128493422069,0.916951008808689,0,0
0.2,2,263,"(30, 60, 90)",0,0,0,0.98244101281281,0.981310988099435,0.98244101281281,0,0
1,2,263,"(30, 60, 90)",0,0,0,0.903121533987208,0.902374051022125,1.18837210186263,3.91331803900818,1.00626817406442
4,2,263,"(30, 60, 90)",0,0,0,0.761677920765973,0.761646988775377,0.761677920765973,0,0
0,1,264,"(6, 12, 18)",0,0,0,1.18437302310349,1.17395923307029,1.76087851013924,3.57942187432482,0.447300086016753
0.2,1,264,"(6, 12, 18)",0,0,0,0.996055342565868,0.989381927348445,0.996055342565868,0,0
1,1,264,"(6, 12, 18)",0,0,0,1.04317469956275,1.03410078032752,1.04317469956275,0,0
4,1,264,"(6, 12, 18)",0,0,0,0.669711734374202,0.671377372007046,1.00561601215431,6.45184517147366,0.312055482136429
0,2,264,"(30, 60, 90)",0,0,0,1.02381710320455,1.0225048557219,1.18432018630249,1.9109529466546,0.406515005988695
0.2,2,264,"(30, 60, 90)",0,0,0,0.999648618674752,0.998441054952161,1.11895468195122,1.47648929612268,0.199105110940081
1,2,264,"(30, 60, 90)",0,0,0,0.900137047578493,0.899396474722536,0.900137047578493,0,0
4,2,264,"(30, 60, 90)",0,0,0,0.782943309682213,0.782803087885023,0.903244195619228,2.42691171254632,0.33984236887909
0,1,265,"(6, 12, 18)",0,0,0,0.759738621724498,0.759592789439445,0.759738621724498,0,0
0.2,1,265,"(6, 12, 18)",0,0,0,1.31601021091661,1.30182193546784,1.31601021091661,0,0
1,1,265,"(6, 12, 18)",0,0,0,0.79239503393937,0.790850802498272,1.27678103931483,6.03631411020188,0.34597370443845
4,1,265,"(6, 12, 18)",0,0,0,1.02621472079369,1.01953961348941,1.02621472079369,0,0
0,2,265,"(30, 60, 90)",0,0,0,0.984781808659334,0.983626420463096,1.41532062924784,4.27210483517325,2.05506006568294
0.2,2,265,"(30, 60, 90)",0,0,0,0.907830563823559,0.907046681226732,1.02659878777026,1.71776481799979,0.250973358468855
1,2,265,"(30, 60, 90)",0,0,0,0.906871649739,0.906091143555084,0.906871649739,0,0
4,2,265,"(30, 60, 90)",0,0,0,0.815011645431507,0.814693321293755,0.910826382095681,1.53044763352407,0.231369292412182
0,1,266,"(6, 12, 18)",0,0,0,0.827479480269998,0.825853247171702,1.03063837241673,3.25180350543779,0.143274533120717
0.2,1,266,"(6, 12, 18)",0,0,0,1.2353681376415,1.22386392111075,1.2353681376415,0,0
1,1,266,"(6, 12, 18)",0,0,0,0.970292387124977,0.964728859529189,1.25785790937839,2.8463312289552,0.283363475737502
4,1,266,"(6, 12, 18)",0,0,0,0.82510528123171,0.821571105044367,0.82510528123171,0,0
0,2,266,"(30, 60, 90)",0,0,0,1.03971501524595,1.03832193427658,1.0400405949425,1.59664333083758e-05,2.70285759143007e-05
0.2,2,266,"(30, 60, 90)",0,0,0,0.998863273425768,0.997666615667768,1.30261316575166,3.53180060214887,0.908674225108143
1,2,266,"(30, 60, 90)",0,0,0,1.01799150042703,1.01669123163684,1.08773951359124,0.844711000492197,0.0809178520635214
4,2,266,"(30, 60, 90)",0,0,0,0.801887324816319,0.801643195351989,0.801887324816319,0,0
0,1,267,"(6, 12, 18)",0,0,0,0.84907247927686,0.846900633055376,0.84907247927686,0,0
0.2,1,267,"(6, 12, 18)",0,0,0,1.25603952409806,1.24406062006427,1.45411748252061,1.31001940672888,0.0969071233776617
1,1,267,"(6, 12, 18)",0,0,0,0.923688648394941,0.918293593549262,2.47471168169452,7.07498035943541,1.87777942973392
4,1,267,"(6, 12, 18)",0,0,0,0.888966170362933,0.885623643715371,5.62637428926458,19.0277591842483,2.74538716241864
0,2,267,"(30, 60, 90)",0,0,0,0.924313209961115,0.923471348749906,0.924313209961115,0,0
0.2,2,267,"(30, 60, 90)",0,0,0,1.02877155954619,1.02742254289891,1.36650838979043,3.50303630175209,1.11884452841673
1,2,267,"(30, 60, 90)",0,0,0,1.01653010850091,1.01524348506826,1.97121763075016,8.2464859988963,4.67449054129202
4,2,267,"(30, 60, 90)",0,0,0,0.862544561735454,0.862002681422861,1.00713862395169,2.40247947486395,0.30963492370347
0,1,268,"(6, 12, 18)",0,0,0,1.02794334189171,1.02030439489452,1.02794334189171,0,0
0.2,1,268,"(6, 12, 18)",0,0,0,1.198917333234,1.18823852385377,6.2866508162972,12.0123971775087,2.43631196261117
1,1,268,"(6, 12, 18)",0,0,0,0.744095340210206,0.743803935417413,1.53512755378693,9.20662939447728,1.12506416088448
4,1,268,"(6, 12, 18)",0,0,0,0.834757131752481,0.832799804495767,0.834757131752481,0,0
0,2,268,"(30, 60, 90)",0,0,0,1.01707568662358,1.01578380954024,1.01707568662358,0,0
0.2,2,268,"(30, 60, 90)",0,0,0,1.12896494373336,1.12718095703845,1.12896494373336,0,0
1,2,268,"(30, 60, 90)",0,0,0,1.01556993031225,1.01429055316153,1.01556993031225,0,0
4,2,268,"(30, 60, 90)",0,0,0,0.794291091252978,0.794096368326342,0.794289324751448,1.10069358454015e-06,1.21349626169831e-06
0,1,269,"(6, 12, 18)",0,0,0,1.1322611886483,1.1231031631383,1.1322611886483,0,0
0.2,1,269,"(6, 12, 18)",0,0,0,0.858567420330477,0.856045271030019,2.01638399906301,9.96440696906785,1.16244920141455
1,1,269,"(6, 12, 18)",0,0,0,1.1935470739271,1.18293167526037,1.1935470739271,0,0
4,1,269,"(6, 12, 18)",0,0,0,1.02670425118904,1.01999855908831,79.0021242640024,31.9807196151835,1.59900545400239
0,2,269,"(30, 60, 90)",0,0,0,0.990390859073322,0.98923254263553,1.39462546411233,4.53072393616024,1.41572984228378
0.2,2,269,"(30, 60, 90)",0,0,0,1.01583854169003,1.01454956793578,1.01583854169003,0,0
1,2,269,"(30, 60, 90)",0,0,0,0.883056607966817,0.88240820327828,0.883056607966817,0,0
4,2,269,"(30, 60, 90)",0,0,0,0.80424792347368,0.803993623206559,1.00399943846642,3.59670385986808,0.711973648504454
0,1,270,"(6, 12, 18)",0,0,0,0.889928491492089,0.885620973047041,0.889928491492089,0,0
0.2,1,270,"(6, 12, 18)",0,0,0,0.88775341319297,0.883611363369292,1.0640965486118,2.04366139118651,0.100742382358192
